lat,long,type
42.30901619,-71.05810831,OPERATING UNDER INFLUENCE
42.33395135,-71.03532958,OPERATING UNDER INFLUENCE
42.38562634,-71.00263458,OPERATING UNDER INFLUENCE
42.31015415,-71.07928266,OPERATING UNDER INFLUENCE
42.31374136,-71.06791957,OPERATING UNDER INFLUENCE
42.32050635,-71.07610456,OPERATING UNDER INFLUENCE
42.3849354,-71.02035751,OPERATING UNDER INFLUENCE
42.34951635,-71.08630955,OPERATING UNDER INFLUENCE
42.29815136,-71.08701956,OPERATING UNDER INFLUENCE
42.27823137,-71.16009954,OPERATING UNDER INFLUENCE
42.26864636,-71.14906954,OPERATING UNDER INFLUENCE
42.28009137,-71.09273956,OPERATING UNDER INFLUENCE
42.31570136,-71.05815956,OPERATING UNDER INFLUENCE
42.35485134,-71.07213956,OPERATING UNDER INFLUENCE
42.34054051,-71.15070949,OPERATING UNDER INFLUENCE
42.34505059,-71.09069274,OPERATING UNDER INFLUENCE
42.32895528,-71.07655996,OPERATING UNDER INFLUENCE
42.37674138,-71.03915227,OPERATING UNDER INFLUENCE
42.31072635,-71.04710957,OPERATING UNDER INFLUENCE
42.37759134,-71.03168958,OPERATING UNDER INFLUENCE
42.37878134,-71.02842958,OPERATING UNDER INFLUENCE
42.28917819,-71.12272641,OPERATING UNDER INFLUENCE
42.36383134,-71.05104456,OPERATING UNDER INFLUENCE
42.35103135,-71.06489957,OPERATING UNDER INFLUENCE
42.29328136,-71.12080955,OPERATING UNDER INFLUENCE
42.37331134,-71.03902957,OPERATING UNDER INFLUENCE
42.39143605,-71.00128838,OPERATING UNDER INFLUENCE
42.29822522,-71.1435779,OPERATING UNDER INFLUENCE
42.33237135,-71.03120958,OPERATING UNDER INFLUENCE
42.31630136,-71.05667957,OPERATING UNDER INFLUENCE
42.30196135,-71.07798956,OPERATING UNDER INFLUENCE
42.35250634,-71.05994456,OPERATING UNDER INFLUENCE
42.33430135,-71.10044955,OPERATING UNDER INFLUENCE
42.30672136,-71.05862957,OPERATING UNDER INFLUENCE
42.29446136,-71.08815956,OPERATING UNDER INFLUENCE
42.31498136,-71.08193956,OPERATING UNDER INFLUENCE
42.28714136,-71.14857453,OPERATING UNDER INFLUENCE
42.29959135,-71.05102457,OPERATING UNDER INFLUENCE
42.33804135,-71.05172957,OPERATING UNDER INFLUENCE
42.32162135,-71.09200455,OPERATING UNDER INFLUENCE
42.31037135,-71.06123456,OPERATING UNDER INFLUENCE
